Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
17.347670750,0,0,0,1,1,1
17.347672250,0,1,0,1,1,1
17.347673500,0,0,0,1,1,1
17.347675000,0,1,0,1,1,1
17.347676250,0,0,0,1,1,1
17.347677625,0,1,0,1,1,1
17.347679000,0,0,0,1,1,1
17.347680375,0,1,0,1,1,1
17.347681625,0,0,0,1,1,1
17.347683125,0,1,0,1,1,1
17.347684375,0,0,0,1,1,1
17.347684750,0,0,1,1,1,1
17.347684875,0,0,0,1,1,1
17.347701625,0,0,1,1,1,1
17.347702500,0,1,1,1,1,1
17.347708875,0,1,0,1,1,1
17.347713375,0,0,0,1,1,1
17.347742000,0,0,1,1,1,1
17.347742750,0,1,1,1,1,1
17.347744125,0,0,1,1,1,1
17.347744500,0,0,0,1,1,1
17.347745500,0,1,0,1,1,1
17.347746750,0,0,0,1,1,1
17.347747375,0,0,1,1,1,1
17.347748250,0,1,1,1,1,1
17.347749500,0,0,1,1,1,1
17.347750000,0,0,0,1,1,1
17.347751000,0,1,0,1,1,1
17.347752250,0,0,0,1,1,1
17.347753625,0,1,0,1,1,1
17.347755000,0,0,0,1,1,1
17.347756375,0,1,0,1,1,1
17.347757625,0,0,0,1,1,1
17.347758250,0,0,1,1,1,1
17.347759125,0,1,1,1,1,1
17.347760375,0,0,1,1,1,1
17.347761875,0,1,1,1,1,1
17.347763125,0,0,1,1,1,1
17.347763375,0,0,0,1,1,1
17.347764500,0,1,0,1,1,1
17.347765875,0,0,0,1,1,1
17.347784625,0,1,0,1,1,1
17.347786000,0,0,0,1,1,1
17.347786250,0,0,1,1,1,1
17.347787375,0,1,1,1,1,1
17.347788625,0,0,1,1,1,1
17.347790125,0,1,1,1,1,1
17.347791375,0,0,1,1,1,1
17.347792875,0,1,1,1,1,1
17.347794125,0,0,1,1,1,1
17.347794375,0,0,0,1,1,1
17.347795500,0,1,0,1,1,1
17.347796875,0,0,0,1,1,1
17.347798250,0,1,0,1,1,1
17.347799500,0,0,0,1,1,1
17.347799875,0,0,1,1,1,1
17.347801000,0,1,1,1,1,1
17.347802250,0,0,1,1,1,1
17.347803750,0,1,1,1,1,1
17.347805000,0,0,1,1,1,1
17.347805500,0,0,0,1,1,1
17.347806375,0,1,0,1,1,1
17.347807750,0,0,0,1,1,1
17.347825375,0,1,0,1,1,1
17.347826625,0,0,0,1,1,1
17.347827000,0,0,1,1,1,1
17.347828125,0,1,1,1,1,1
17.347829375,0,0,1,1,1,1
17.347830750,0,1,1,1,1,1
17.347832125,0,0,1,1,1,1
17.347832375,0,0,0,1,1,1
17.347833500,0,1,0,1,1,1
17.347834875,0,0,0,1,1,1
17.347836250,0,1,0,1,1,1
17.347837500,0,0,0,1,1,1
17.347839000,0,1,0,1,1,1
17.347840250,0,0,0,1,1,1
17.347841750,0,1,0,1,1,1
17.347843000,0,0,0,1,1,1
17.347843250,0,0,1,1,1,1
17.347844375,0,1,1,1,1,1
17.347845750,0,0,1,1,1,1
17.347846125,0,0,0,1,1,1
17.347847125,0,1,0,1,1,1
17.347848375,0,0,0,1,1,1
17.347866250,0,1,0,1,1,1
17.347867625,0,0,0,1,1,1
17.347867875,0,0,1,1,1,1
17.347869000,0,1,1,1,1,1
17.347870250,0,0,1,1,1,1
17.347871750,0,1,1,1,1,1
17.347873000,0,0,1,1,1,1
17.347874500,0,1,1,1,1,1
17.347875750,0,0,1,1,1,1
17.347876000,0,0,0,1,1,1
17.347877125,0,1,0,1,1,1
17.347878500,0,0,0,1,1,1
17.347878750,0,0,1,1,1,1
17.347879875,0,1,1,1,1,1
17.347881125,0,0,1,1,1,1
17.347881375,0,0,0,1,1,1
17.347882625,0,1,0,1,1,1
17.347883875,0,0,0,1,1,1
17.347885375,0,1,0,1,1,1
17.347886625,0,0,0,1,1,1
17.347887000,0,0,1,1,1,1
17.347887125,0,0,0,1,1,1
17.347888000,0,1,0,1,1,1
17.347889375,0,0,0,1,1,1
17.347907125,0,1,0,1,1,1
17.347908500,0,0,0,1,1,1
17.347909875,0,1,0,1,1,1
17.347911250,0,0,0,1,1,1
17.347911500,0,0,1,1,1,1
17.347912625,0,1,1,1,1,1
17.347913875,0,0,1,1,1,1
17.347915375,0,1,1,1,1,1
17.347916625,0,0,1,1,1,1
17.347916875,0,0,0,1,1,1
17.347918125,0,1,0,1,1,1
17.347919375,0,0,0,1,1,1
17.347920750,0,1,0,1,1,1
17.347922125,0,0,0,1,1,1
17.347923500,0,1,0,1,1,1
17.347924750,0,0,0,1,1,1
17.347926250,0,1,0,1,1,1
17.347927500,0,0,0,1,1,1
17.347929000,0,1,0,1,1,1
17.347930250,0,0,0,1,1,1
17.347948125,0,1,0,1,1,1
17.347949375,0,0,0,1,1,1
17.347950750,0,1,0,1,1,1
17.347952125,0,0,0,1,1,1
17.347952375,0,0,1,1,1,1
17.347953500,0,1,1,1,1,1
17.347954875,0,0,1,1,1,1
17.347956250,0,1,1,1,1,1
17.347957500,0,0,1,1,1,1
17.347957750,0,0,0,1,1,1
17.347959000,0,1,0,1,1,1
17.347960250,0,0,0,1,1,1
17.347961750,0,1,0,1,1,1
17.347963000,0,0,0,1,1,1
17.347964375,0,1,0,1,1,1
17.347965750,0,0,0,1,1,1
17.347967125,0,1,0,1,1,1
17.347968375,0,0,0,1,1,1
17.347968750,0,0,1,1,1,1
17.347968875,0,0,0,1,1,1
17.347969875,0,1,0,1,1,1
17.347971125,0,0,0,1,1,1
17.347989250,0,1,0,1,1,1
17.347990500,0,0,0,1,1,1
17.347991875,0,1,0,1,1,1
17.347993250,0,0,0,1,1,1
17.347993500,0,0,1,1,1,1
17.347994625,0,1,1,1,1,1
17.347995875,0,0,1,1,1,1
17.347997375,0,1,1,1,1,1
17.347998625,0,0,1,1,1,1
17.347998875,0,0,0,1,1,1
17.348000125,0,1,0,1,1,1
17.348001375,0,0,0,1,1,1
17.348002750,0,1,0,1,1,1
17.348004125,0,0,0,1,1,1
17.348005500,0,1,0,1,1,1
17.348006750,0,0,0,1,1,1
17.348008250,0,1,0,1,1,1
17.348009500,0,0,0,1,1,1
17.348009875,0,0,1,1,1,1
17.348010000,0,0,0,1,1,1
17.348011000,0,1,0,1,1,1
17.348012250,0,0,0,1,1,1
17.348030125,0,1,0,1,1,1
17.348031375,0,0,0,1,1,1
17.348032875,0,1,0,1,1,1
17.348034125,0,0,0,1,1,1
17.348034375,0,0,1,1,1,1
17.348035500,0,1,1,1,1,1
17.348036875,0,0,1,1,1,1
17.348037000,0,0,0,1,1,1
17.348038250,0,1,0,1,1,1
17.348039500,0,0,0,1,1,1
17.348041000,0,1,0,1,1,1
17.348042250,0,0,0,1,1,1
17.348042625,0,0,1,1,1,1
17.348043750,0,1,1,1,1,1
17.348045000,0,0,1,1,1,1
17.348045250,0,0,0,1,1,1
17.348046375,0,1,0,1,1,1
17.348047750,0,0,0,1,1,1
17.348048000,0,0,1,1,1,1
17.348049125,0,1,1,1,1,1
17.348050375,0,0,1,1,1,1
17.348050750,0,0,0,1,1,1
17.348051875,0,1,0,1,1,1
17.348053125,0,0,0,1,1,1
17.348071000,0,1,0,1,1,1
17.348072250,0,0,0,1,1,1
17.348073750,0,1,0,1,1,1
17.348075000,0,0,0,1,1,1
17.348076500,0,1,0,1,1,1
17.348077750,0,0,0,1,1,1
17.348079125,0,1,0,1,1,1
17.348080500,0,0,0,1,1,1
17.348081875,0,1,0,1,1,1
17.348083125,0,0,0,1,1,1
17.348084625,0,1,0,1,1,1
17.348085875,0,0,0,1,1,1
17.348087375,0,1,0,1,1,1
17.348088625,0,0,0,1,1,1
17.348090000,0,1,0,1,1,1
17.348091375,0,0,0,1,1,1
17.348091625,0,0,1,1,1,1
17.348091750,0,0,0,1,1,1
17.348092750,0,1,0,1,1,1
17.348094000,0,0,0,1,1,1
17.348112125,0,1,0,1,1,1
17.348113375,0,0,0,1,1,1
17.348114875,0,1,0,1,1,1
17.348116125,0,0,0,1,1,1
17.348117500,0,1,0,1,1,1
17.348118875,0,0,0,1,1,1
17.348120250,0,1,0,1,1,1
17.348121500,0,0,0,1,1,1
17.348123000,0,1,0,1,1,1
17.348124250,0,0,0,1,1,1
17.348125750,0,1,0,1,1,1
17.348127000,0,0,0,1,1,1
17.348127375,0,0,1,1,1,1
17.348128375,0,1,1,1,1,1
17.348129750,0,0,1,1,1,1
17.348131125,0,1,1,1,1,1
17.348132375,0,0,1,1,1,1
17.348132875,0,0,0,1,1,1
17.348133875,0,1,0,1,1,1
17.348135125,0,0,0,1,1,1
17.348153000,0,1,0,1,1,1
17.348154250,0,0,0,1,1,1
17.348154625,0,0,1,1,1,1
17.348155750,0,1,1,1,1,1
17.348157000,0,0,1,1,1,1
17.348157250,0,0,0,1,1,1
17.348158500,0,1,0,1,1,1
17.348159750,0,0,0,1,1,1
17.348160125,0,0,1,1,1,1
17.348161125,0,1,1,1,1,1
17.348162500,0,0,1,1,1,1
17.348163875,0,1,1,1,1,1
17.348165125,0,0,1,1,1,1
17.348165375,0,0,0,1,1,1
17.348166625,0,1,0,1,1,1
17.348167875,0,0,0,1,1,1
17.348168250,0,0,1,1,1,1
17.348169375,0,1,1,1,1,1
17.348170625,0,0,1,1,1,1
17.348172000,0,1,1,1,1,1
17.348173375,0,0,1,1,1,1
17.348173875,0,0,0,1,1,1
17.348174750,0,1,0,1,1,1
17.348176000,0,0,0,1,1,1
17.348193875,0,1,0,1,1,1
17.348195250,0,0,0,1,1,1
17.348196625,0,1,0,1,1,1
17.348197875,0,0,0,1,1,1
17.348199375,0,1,0,1,1,1
17.348200625,0,0,0,1,1,1
17.348202125,0,1,0,1,1,1
17.348203375,0,0,0,1,1,1
17.348204750,0,1,0,1,1,1
17.348206125,0,0,0,1,1,1
17.348207500,0,1,0,1,1,1
17.348208750,0,0,0,1,1,1
17.348210250,0,1,0,1,1,1
17.348211500,0,0,0,1,1,1
17.348211875,0,0,1,1,1,1
17.348213000,0,1,1,1,1,1
17.348214250,0,0,1,1,1,1
17.348214625,0,0,0,1,1,1
17.348215625,0,1,0,1,1,1
17.348217000,0,0,0,1,1,1
17.348235000,0,1,0,1,1,1
17.348236250,0,0,0,1,1,1
17.348237750,0,1,0,1,1,1
17.348239000,0,0,0,1,1,1
17.348240500,0,1,0,1,1,1
17.348241750,0,0,0,1,1,1
17.348243125,0,1,0,1,1,1
17.348244500,0,0,0,1,1,1
17.348245875,0,1,0,1,1,1
17.348247125,0,0,0,1,1,1
17.348247500,0,0,1,1,1,1
17.348248625,0,1,1,1,1,1
17.348249875,0,0,1,1,1,1
17.348251375,0,1,1,1,1,1
17.348252625,0,0,1,1,1,1
17.348252875,0,0,0,1,1,1
17.348254000,0,1,0,1,1,1
17.348255375,0,0,0,1,1,1
17.348255625,0,0,1,1,1,1
17.348255750,0,0,0,1,1,1
17.348256750,0,1,0,1,1,1
17.348258125,0,0,0,1,1,1
17.348275875,0,1,0,1,1,1
17.348277250,0,0,0,1,1,1
17.348278625,0,1,0,1,1,1
17.348279875,0,0,0,1,1,1
17.348281375,0,1,0,1,1,1
17.348282625,0,0,0,1,1,1
17.348284125,0,1,0,1,1,1
17.348285375,0,0,0,1,1,1
17.348286750,0,1,0,1,1,1
17.348288125,0,0,0,1,1,1
17.348289500,0,1,0,1,1,1
17.348290750,0,0,0,1,1,1
17.348292250,0,1,0,1,1,1
17.348293500,0,0,0,1,1,1
17.348295000,0,1,0,1,1,1
17.348296250,0,0,0,1,1,1
17.348296625,0,0,1,1,1,1
17.348296750,0,0,0,1,1,1
17.348297625,0,1,0,1,1,1
17.348299000,0,0,0,1,1,1
17.348316875,0,1,0,1,1,1
17.348318125,0,0,0,1,1,1
17.348319500,0,1,0,1,1,1
17.348320875,0,0,0,1,1,1
17.348322250,0,1,0,1,1,1
17.348323500,0,0,0,1,1,1
17.348325000,0,1,0,1,1,1
17.348326250,0,0,0,1,1,1
17.348327750,0,1,0,1,1,1
17.348329000,0,0,0,1,1,1
17.348330375,0,1,0,1,1,1
17.348331750,0,0,0,1,1,1
17.348333125,0,1,0,1,1,1
17.348334375,0,0,0,1,1,1
17.348335875,0,1,0,1,1,1
17.348337125,0,0,0,1,1,1
17.348338625,0,1,0,1,1,1
17.348339875,0,0,0,1,1,1
17.348357750,0,1,0,1,1,1
17.348359000,0,0,0,1,1,1
17.348359375,0,0,1,1,1,1
17.348360500,0,1,1,1,1,1
17.348361750,0,0,1,1,1,1
17.348363125,0,1,1,1,1,1
17.348364500,0,0,1,1,1,1
17.348364625,0,0,0,1,1,1
17.348365875,0,1,0,1,1,1
17.348367125,0,0,0,1,1,1
17.348368625,0,1,0,1,1,1
17.348369875,0,0,0,1,1,1
17.348371375,0,1,0,1,1,1
17.348372625,0,0,0,1,1,1
17.348374000,0,1,0,1,1,1
17.348375375,0,0,0,1,1,1
17.348376750,0,1,0,1,1,1
17.348378000,0,0,0,1,1,1
17.348378375,0,0,1,1,1,1
17.348378500,0,0,0,1,1,1
17.348379500,0,1,0,1,1,1
17.348380750,0,0,0,1,1,1
17.348398875,0,1,0,1,1,1
17.348400125,0,0,0,1,1,1
17.348400500,0,0,1,1,1,1
17.348401500,0,1,1,1,1,1
17.348402875,0,0,1,1,1,1
17.348403000,0,0,0,1,1,1
17.348404250,0,1,0,1,1,1
17.348405500,0,0,0,1,1,1
17.348405875,0,0,1,1,1,1
17.348407000,0,1,1,1,1,1
17.348408250,0,0,1,1,1,1
17.348408500,0,0,0,1,1,1
17.348409750,0,1,0,1,1,1
17.348411000,0,0,0,1,1,1
17.348412375,0,1,0,1,1,1
17.348413750,0,0,0,1,1,1
17.348414000,0,0,1,1,1,1
17.348415125,0,1,1,1,1,1
17.348416500,0,0,1,1,1,1
17.348416625,0,0,0,1,1,1
17.348417875,0,1,0,1,1,1
17.348419125,0,0,0,1,1,1
17.348419500,0,0,1,1,1,1
17.348419625,0,0,0,1,1,1
17.348420625,0,1,0,1,1,1
17.348421875,0,0,0,1,1,1
17.348422500,0,0,1,1,1,1
17.348439750,0,1,1,1,1,1
17.348441000,0,0,1,1,1,1
17.348442500,0,1,1,1,1,1
17.348443750,0,0,1,1,1,1
17.348444000,0,0,0,1,1,1
17.348445125,0,1,0,1,1,1
17.348446500,0,0,0,1,1,1
17.348447875,0,1,0,1,1,1
17.348449125,0,0,0,1,1,1
17.348450625,0,1,0,1,1,1
17.348451875,0,0,0,1,1,1
17.348453375,0,1,0,1,1,1
17.348454625,0,0,0,1,1,1
17.348456000,0,1,0,1,1,1
17.348457375,0,0,0,1,1,1
17.348458750,0,1,0,1,1,1
17.348460000,0,0,0,1,1,1
17.348461500,0,1,0,1,1,1
17.348462750,0,0,0,1,1,1
17.348480625,0,1,0,1,1,1
17.348481875,0,0,0,1,1,1
17.348483375,0,1,0,1,1,1
17.348484625,0,0,0,1,1,1
17.348486125,0,1,0,1,1,1
17.348487375,0,0,0,1,1,1
17.348488750,0,1,0,1,1,1
17.348490125,0,0,0,1,1,1
17.348491500,0,1,0,1,1,1
17.348492750,0,0,0,1,1,1
17.348494250,0,1,0,1,1,1
17.348495500,0,0,0,1,1,1
17.348497000,0,1,0,1,1,1
17.348498250,0,0,0,1,1,1
17.348499625,0,1,0,1,1,1
17.348501000,0,0,0,1,1,1
17.348501250,0,0,1,1,1,1
17.348501375,0,0,0,1,1,1
17.348502375,0,1,0,1,1,1
17.348503625,0,0,0,1,1,1
17.348504250,0,0,1,1,1,1
17.348521750,0,1,1,1,1,1
17.348523000,0,0,1,1,1,1
17.348524500,0,1,1,1,1,1
17.348525750,0,0,1,1,1,1
17.348527125,0,1,1,1,1,1
17.348528500,0,0,1,1,1,1
17.348529875,0,1,1,1,1,1
17.348531250,0,0,1,1,1,1
17.348531375,0,0,0,1,1,1
17.348532625,0,1,0,1,1,1
17.348533875,0,0,0,1,1,1
17.348535375,0,1,0,1,1,1
17.348536625,0,0,0,1,1,1
17.348538000,0,1,0,1,1,1
17.348539375,0,0,0,1,1,1
17.348540750,0,1,0,1,1,1
17.348542125,0,0,0,1,1,1
17.348542375,0,0,1,1,1,1
17.348542500,0,0,0,1,1,1
17.348543500,0,1,0,1,1,1
17.348544750,0,0,0,1,1,1
17.348562625,0,1,0,1,1,1
17.348563875,0,0,0,1,1,1
17.348564250,0,0,1,1,1,1
17.348565375,0,1,1,1,1,1
17.348566625,0,0,1,1,1,1
17.348566875,0,0,0,1,1,1
17.348568125,0,1,0,1,1,1
17.348569375,0,0,0,1,1,1
17.348569750,0,0,1,1,1,1
17.348570750,0,1,1,1,1,1
17.348572125,0,0,1,1,1,1
17.348572375,0,0,0,1,1,1
17.348573500,0,1,0,1,1,1
17.348574750,0,0,0,1,1,1
17.348575125,0,0,1,1,1,1
17.348576250,0,1,1,1,1,1
17.348577500,0,0,1,1,1,1
17.348577750,0,0,0,1,1,1
17.348579000,0,1,0,1,1,1
17.348580250,0,0,0,1,1,1
17.348580625,0,0,1,1,1,1
17.348581625,0,1,1,1,1,1
17.348583000,0,0,1,1,1,1
17.348583500,0,0,0,1,1,1
17.348584375,0,1,0,1,1,1
17.348585750,0,0,0,1,1,1
17.348603500,0,1,0,1,1,1
17.348604875,0,0,0,1,1,1
17.348606250,0,1,0,1,1,1
17.348607500,0,0,0,1,1,1
17.348609000,0,1,0,1,1,1
17.348610250,0,0,0,1,1,1
17.348611750,0,1,0,1,1,1
17.348613000,0,0,0,1,1,1
17.348614375,0,1,0,1,1,1
17.348615750,0,0,0,1,1,1
17.348617125,0,1,0,1,1,1
17.348618375,0,0,0,1,1,1
17.348619875,0,1,0,1,1,1
17.348621125,0,0,0,1,1,1
17.348622625,0,1,0,1,1,1
17.348623875,0,0,0,1,1,1
17.348625250,0,1,0,1,1,1
17.348626625,0,0,0,1,1,1
17.348644625,0,1,0,1,1,1
17.348645875,0,0,0,1,1,1
17.348647375,0,1,0,1,1,1
17.348648625,0,0,0,1,1,1
17.348650125,0,1,0,1,1,1
17.348651375,0,0,0,1,1,1
17.348652750,0,1,0,1,1,1
17.348654125,0,0,0,1,1,1
17.348655500,0,1,0,1,1,1
17.348656875,0,0,0,1,1,1
17.348658250,0,1,0,1,1,1
17.348659500,0,0,0,1,1,1
17.348661000,0,1,0,1,1,1
17.348662250,0,0,0,1,1,1
17.348663750,0,1,0,1,1,1
17.348665000,0,0,0,1,1,1
17.348665250,0,0,1,1,1,1
17.348665375,0,0,0,1,1,1
17.348666375,0,1,0,1,1,1
17.348667750,0,0,0,1,1,1
17.348668250,0,0,1,1,1,1
17.348685500,0,1,1,1,1,1
17.348686875,0,0,1,1,1,1
17.348688250,0,1,1,1,1,1
17.348689500,0,0,1,1,1,1
17.348691000,0,1,1,1,1,1
17.348692250,0,0,1,1,1,1
17.348693750,0,1,1,1,1,1
17.348695000,0,0,1,1,1,1
17.348695250,0,0,0,1,1,1
17.348696375,0,1,0,1,1,1
17.348697750,0,0,0,1,1,1
17.348699125,0,1,0,1,1,1
17.348700500,0,0,0,1,1,1
17.348701875,0,1,0,1,1,1
17.348703125,0,0,0,1,1,1
17.348704625,0,1,0,1,1,1
17.348705875,0,0,0,1,1,1
17.348706250,0,0,1,1,1,1
17.348706375,0,0,0,1,1,1
17.348707375,0,1,0,1,1,1
17.348708625,0,0,0,1,1,1
17.348709250,0,0,1,1,1,1
17.348726500,0,1,1,1,1,1
17.348727750,0,0,1,1,1,1
17.348729125,0,1,1,1,1,1
17.348730500,0,0,1,1,1,1
17.348730625,0,0,0,1,1,1
17.348731875,0,1,0,1,1,1
17.348733125,0,0,0,1,1,1
17.348734625,0,1,0,1,1,1
17.348735875,0,0,0,1,1,1
17.348737375,0,1,0,1,1,1
17.348738625,0,0,0,1,1,1
17.348739000,0,0,1,1,1,1
17.348740000,0,1,1,1,1,1
17.348741375,0,0,1,1,1,1
17.348741625,0,0,0,1,1,1
17.348742750,0,1,0,1,1,1
17.348744125,0,0,0,1,1,1
17.348744375,0,0,1,1,1,1
17.348745500,0,1,1,1,1,1
17.348746750,0,0,1,1,1,1
17.348747125,0,0,0,1,1,1
17.348748250,0,1,0,1,1,1
17.348749500,0,0,0,1,1,1
17.348750125,0,0,1,1,1,1
17.348767375,0,1,1,1,1,1
17.348768625,0,0,1,1,1,1
17.348768875,0,0,0,1,1,1
17.348770125,0,1,0,1,1,1
17.348771375,0,0,0,1,1,1
17.348772750,0,1,0,1,1,1
17.348774125,0,0,0,1,1,1
17.348774375,0,0,1,1,1,1
17.348775500,0,1,1,1,1,1
17.348776750,0,0,1,1,1,1
17.348777000,0,0,0,1,1,1
17.348778250,0,1,0,1,1,1
17.348779500,0,0,0,1,1,1
17.348779875,0,0,1,1,1,1
17.348781000,0,1,1,1,1,1
17.348782250,0,0,1,1,1,1
17.348782500,0,0,0,1,1,1
17.348783625,0,1,0,1,1,1
17.348785000,0,0,0,1,1,1
17.348786375,0,1,0,1,1,1
17.348787750,0,0,0,1,1,1
17.348788000,0,0,1,1,1,1
17.348788125,0,0,0,1,1,1
17.348789125,0,1,0,1,1,1
17.348790375,0,0,0,1,1,1
17.348808500,0,1,0,1,1,1
17.348809750,0,0,0,1,1,1
17.348811125,0,1,0,1,1,1
17.348812500,0,0,0,1,1,1
17.348813875,0,1,0,1,1,1
17.348815250,0,0,0,1,1,1
17.348816625,0,1,0,1,1,1
17.348817875,0,0,0,1,1,1
17.348819375,0,1,0,1,1,1
17.348820625,0,0,0,1,1,1
17.348822000,0,1,0,1,1,1
17.348823375,0,0,0,1,1,1
17.348824750,0,1,0,1,1,1
17.348826125,0,0,0,1,1,1
17.348827500,0,1,0,1,1,1
17.348828750,0,0,0,1,1,1
17.348829125,0,0,1,1,1,1
17.348829250,0,0,0,1,1,1
17.348830250,0,1,0,1,1,1
17.348831500,0,0,0,1,1,1
17.348849375,0,1,0,1,1,1
17.348850625,0,0,0,1,1,1
17.348851000,0,0,1,1,1,1
17.348852125,0,1,1,1,1,1
17.348853375,0,0,1,1,1,1
17.348853625,0,0,0,1,1,1
17.348854750,0,1,0,1,1,1
17.348856125,0,0,0,1,1,1
17.348857500,0,1,0,1,1,1
17.348858875,0,0,0,1,1,1
17.348860250,0,1,0,1,1,1
17.348861500,0,0,0,1,1,1
17.348863000,0,1,0,1,1,1
17.348864250,0,0,0,1,1,1
17.348865625,0,1,0,1,1,1
17.348867000,0,0,0,1,1,1
17.348868375,0,1,0,1,1,1
17.348869750,0,0,0,1,1,1
17.348871125,0,1,0,1,1,1
17.348872375,0,0,0,1,1,1
17.348873125,0,0,1,1,1,1
17.348890250,0,1,1,1,1,1
17.348891500,0,0,1,1,1,1
17.348891750,0,0,0,1,1,1
17.348893000,0,1,0,1,1,1
17.348894250,0,0,0,1,1,1
17.348894625,0,0,1,1,1,1
17.348895750,0,1,1,1,1,1
17.348897000,0,0,1,1,1,1
17.348898375,0,1,1,1,1,1
17.348899750,0,0,1,1,1,1
17.348901125,0,1,1,1,1,1
17.348902500,0,0,1,1,1,1
17.348903875,0,1,1,1,1,1
17.348905125,0,0,1,1,1,1
17.348906625,0,1,1,1,1,1
17.348907875,0,0,1,1,1,1
17.348908125,0,0,0,1,1,1
17.348909250,0,1,0,1,1,1
17.348910625,0,0,0,1,1,1
17.348910875,0,0,1,1,1,1
17.348911000,0,0,0,1,1,1
17.348912000,0,1,0,1,1,1
17.348913375,0,0,0,1,1,1
17.348913875,0,0,1,1,1,1
17.348931375,0,1,1,1,1,1
17.348932625,0,0,1,1,1,1
17.348932875,0,0,0,1,1,1
17.348934125,0,1,0,1,1,1
17.348935375,0,0,0,1,1,1
17.348935750,0,0,1,1,1,1
17.348936750,0,1,1,1,1,1
17.348938125,0,0,1,1,1,1
17.348938375,0,0,0,1,1,1
17.348939500,0,1,0,1,1,1
17.348940875,0,0,0,1,1,1
17.348942250,0,1,0,1,1,1
17.348943500,0,0,0,1,1,1
17.348945000,0,1,0,1,1,1
17.348946250,0,0,0,1,1,1
17.348947750,0,1,0,1,1,1
17.348949000,0,0,0,1,1,1
17.348949375,0,0,1,1,1,1
17.348950375,0,1,1,1,1,1
17.348951750,0,0,1,1,1,1
17.348952125,0,0,0,1,1,1
17.348953125,0,1,0,1,1,1
17.348954375,0,0,0,1,1,1
17.348972250,0,1,0,1,1,1
17.348973625,0,0,0,1,1,1
17.348975000,0,1,0,1,1,1
17.348976250,0,0,0,1,1,1
17.348977750,0,1,0,1,1,1
17.348979000,0,0,0,1,1,1
17.348980375,0,1,0,1,1,1
17.348981750,0,0,0,1,1,1
17.348983125,0,1,0,1,1,1
17.348984500,0,0,0,1,1,1
17.348985875,0,1,0,1,1,1
17.348987125,0,0,0,1,1,1
17.348988625,0,1,0,1,1,1
17.348989875,0,0,0,1,1,1
17.348991375,0,1,0,1,1,1
17.348992625,0,0,0,1,1,1
17.348992875,0,0,1,1,1,1
17.348993125,0,0,0,1,1,1
17.348994000,0,1,0,1,1,1
17.348995375,0,0,0,1,1,1
17.349013125,0,1,0,1,1,1
17.349014500,0,0,0,1,1,1
17.349015875,0,1,0,1,1,1
17.349017250,0,0,0,1,1,1
17.349017500,0,0,1,1,1,1
17.349018625,0,1,1,1,1,1
17.349019875,0,0,1,1,1,1
17.349020125,0,0,0,1,1,1
17.349021375,0,1,0,1,1,1
17.349022625,0,0,0,1,1,1
17.349024000,0,1,0,1,1,1
17.349025375,0,0,0,1,1,1
17.349026750,0,1,0,1,1,1
17.349028125,0,0,0,1,1,1
17.349029500,0,1,0,1,1,1
17.349030750,0,0,0,1,1,1
17.349032250,0,1,0,1,1,1
17.349033500,0,0,0,1,1,1
17.349035000,0,1,0,1,1,1
17.349036250,0,0,0,1,1,1
17.349036750,0,0,1,1,1,1
17.349054250,0,1,1,1,1,1
17.349055625,0,0,1,1,1,1
17.349055750,0,0,0,1,1,1
17.349057000,0,1,0,1,1,1
17.349058250,0,0,0,1,1,1
17.349059750,0,1,0,1,1,1
17.349061000,0,0,0,1,1,1
17.349062500,0,1,0,1,1,1
17.349063750,0,0,0,1,1,1
17.349065125,0,1,0,1,1,1
17.349066500,0,0,0,1,1,1
17.349066750,0,0,1,1,1,1
17.349067875,0,1,1,1,1,1
17.349069125,0,0,1,1,1,1
17.349070625,0,1,1,1,1,1
17.349071875,0,0,1,1,1,1
17.349073375,0,1,1,1,1,1
17.349074625,0,0,1,1,1,1
17.349075000,0,0,0,1,1,1
17.349076000,0,1,0,1,1,1
17.349077375,0,0,0,1,1,1
17.349077875,0,0,1,1,1,1
17.349095125,0,1,1,1,1,1
17.349096500,0,0,1,1,1,1
17.349096750,0,0,0,1,1,1
17.349097875,0,1,0,1,1,1
17.349099250,0,0,0,1,1,1
17.349099500,0,0,1,1,1,1
17.349100625,0,1,1,1,1,1
17.349101875,0,0,1,1,1,1
17.349103375,0,1,1,1,1,1
17.349104625,0,0,1,1,1,1
17.349104875,0,0,0,1,1,1
17.349106125,0,1,0,1,1,1
17.349107375,0,0,0,1,1,1
17.349108750,0,1,0,1,1,1
17.349110125,0,0,0,1,1,1
17.349110375,0,0,1,1,1,1
17.349111500,0,1,1,1,1,1
17.349112750,0,0,1,1,1,1
17.349113000,0,0,0,1,1,1
17.349114250,0,1,0,1,1,1
17.349115500,0,0,0,1,1,1
17.349115875,0,0,1,1,1,1
17.349116000,0,0,0,1,1,1
17.349117000,0,1,0,1,1,1
17.349118250,0,0,0,1,1,1
17.349136125,0,1,0,1,1,1
17.349137375,0,0,0,1,1,1
17.349138750,0,1,0,1,1,1
17.349140125,0,0,0,1,1,1
17.349141500,0,1,0,1,1,1
17.349142875,0,0,0,1,1,1
17.349144250,0,1,0,1,1,1
17.349145500,0,0,0,1,1,1
17.349147000,0,1,0,1,1,1
17.349148250,0,0,0,1,1,1
17.349149750,0,1,0,1,1,1
17.349151000,0,0,0,1,1,1
